#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
6380037;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4a ;"J";1;1;COM3;;
6380064;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380076;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380088;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380100;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380112;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;70 ;"p";1;1;COM3;;
6380124;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;49 ;"I";1;1;COM3;;
6380148;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380157;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380168;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380180;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380192;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;72 ;"r";1;1;COM3;;
6380204;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;47 ;"G";1;1;COM3;;
6380226;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380235;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380247;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380259;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380271;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;74 ;"t";1;1;COM3;;
6380283;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;45 ;"E";1;1;COM3;;
6380310;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380320;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380334;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380346;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380358;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;76 ;"v";1;1;COM3;;
6380370;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;43 ;"C";1;1;COM3;;
6380394;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380406;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380418;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380430;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380442;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;77 ;"w";1;1;COM3;;
6380454;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;42 ;"B";1;1;COM3;;
6380478;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380490;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380499;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380508;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380521;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;78 ;"x";1;1;COM3;;
6380533;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;41 ;"A";1;1;COM3;;
6380556;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380568;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380580;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380592;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380604;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7a ;"z";1;1;COM3;;
6380616;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3f ;"?";1;1;COM3;;
6380640;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380652;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380664;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380676;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380688;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7b ;"{";1;1;COM3;;
6380697;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3e ;">";1;1;COM3;;
6380724;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380733;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380745;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380757;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380769;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7c ;"|";1;1;COM3;;
6380781;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3d ;"=";1;1;COM3;;
6380808;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380820;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380832;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380844;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380856;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7e ;"~";1;1;COM3;;
6380868;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3b ;";";1;1;COM3;;
6380892;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380901;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380913;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380925;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380937;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6380949;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6380976;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6380985;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380997;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381009;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381022;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381033;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381060;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381069;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381081;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381093;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381105;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381117;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381144;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381153;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381165;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381177;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381189;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381201;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381228;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381240;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381249;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381264;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381276;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381287;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381312;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381324;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381336;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381348;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381360;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381372;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381396;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381408;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381420;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381432;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381444;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381456;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381480;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381491;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381504;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381516;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381528;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381540;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381564;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381576;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381588;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381600;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381612;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381624;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381648;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381659;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381672;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381684;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381696;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381708;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381732;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381744;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381756;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381768;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381780;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381792;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381816;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381825;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381837;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381849;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381861;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381876;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6381900;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6381909;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381924;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6381936;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6381948;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6381960;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
