#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
6298135;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298147;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298159;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298186;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298195;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298207;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298219;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298231;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298244;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298270;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298282;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298294;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298306;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298318;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298330;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298354;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298366;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298378;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298390;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298402;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298414;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298438;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298450;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298462;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298474;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298486;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298498;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298522;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298534;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298546;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298558;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298570;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298582;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298606;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298618;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298630;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298639;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298654;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298666;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298690;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298702;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298714;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298723;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298738;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298750;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298774;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298786;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298796;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298810;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298822;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298831;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298852;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298863;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298873;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298885;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298900;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298909;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6298936;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6298948;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298960;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298972;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6298984;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6298996;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299020;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299032;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299044;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299056;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299068;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299080;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299104;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299116;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299128;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299140;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299152;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299161;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299188;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299200;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299212;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299224;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299236;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299248;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299272;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299284;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299296;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299308;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299320;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299332;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299356;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299365;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299380;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299392;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299402;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299416;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299440;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299449;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299461;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299476;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299488;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299500;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299524;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299536;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299548;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299560;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299572;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299584;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299608;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299617;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299629;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299641;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299656;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299668;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299692;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299704;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299716;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299728;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299740;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299749;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299776;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299788;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299800;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299812;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299824;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299836;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299860;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299872;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299884;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299896;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299908;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299920;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6299944;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6299953;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299965;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6299977;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6299991;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300004;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300028;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300040;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300052;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300064;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300076;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300085;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300112;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300121;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300133;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300147;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300160;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300172;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300196;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300208;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300220;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300229;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300241;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300253;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300280;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300292;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300304;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300316;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300328;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300340;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300364;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300374;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300387;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300398;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300409;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300424;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300448;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300460;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300472;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300484;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300496;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300508;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300532;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300544;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300556;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300568;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300580;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300592;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300616;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300628;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300640;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300649;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300661;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300673;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300700;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300709;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300724;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300736;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300748;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300760;05/05/2020 21:10:58;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300784;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300795;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300807;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300820;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300829;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300844;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300868;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300877;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300889;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300902;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300914;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300926;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6300952;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6300963;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300976;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6300988;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6300997;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301010;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301036;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301048;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301060;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301072;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301084;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301096;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301120;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301132;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301144;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301156;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301168;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301180;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301204;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301216;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301228;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301240;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301249;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301261;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301288;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301299;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301312;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301324;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301336;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301348;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301372;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301384;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301396;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301408;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301420;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301432;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301456;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301465;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301480;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301489;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301503;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301516;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301540;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301552;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301564;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301576;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301588;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301600;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301624;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301636;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301645;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301657;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301669;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301684;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301708;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301720;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301732;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301744;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6301756;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301768;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6301792;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6301801;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301813;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6301828;05/05/2020 21:10:59;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
